,OBJECTID
10416,1067236
10417,1067238
10418,1067240
10419,1067241
10420,1067242
10421,1067243
10422,1067244
10423,1067246
10424,1067247
10425,1067248
10426,1067249
10427,1067250
10428,1067252
10429,1067253
10430,1067256
10431,1067261
10432,1067263
10433,1067264
10434,1067265
10435,1067266
10436,1067269
10437,1067270
10438,1067271
10439,1067275
10440,1067276
10441,1067279
10442,1067280
10443,1067281
10444,1067282
10445,1067283
10446,1067284
10447,1067288
10448,1067290
10449,1067293
10450,1067296
10451,1067297
10452,1067299
10453,1067300
10454,1067302
10455,1067303
10456,1067307
10457,1067308
10458,1067310
10459,1067311
10460,1067313
10461,1067314
10462,1067315
10463,1067316
10464,1067319
10465,1067320
10466,1067323
10467,1067324
10468,1067326
10469,1067331
10470,1067332
10471,1067333
10472,1067335
10473,1067337
10474,1067338
10475,1067339
10477,1067342
10478,1067343
10479,1067344
10480,1067346
10481,1067347
10482,1067348
10483,1067351
10486,1067357
10487,1067358
10488,1067359
10489,1067362
10491,1067364
10492,1067365
10493,1067369
10494,1067370
10495,1067371
10496,1067372
10497,1067375
10498,1067377
10499,1067378
10501,1067383
10502,1067384
10503,1067386
10504,1067389
10505,1067390
10506,1067394
10507,1067398
10508,1067399
10509,1067400
10512,1067408
10513,1067409
10514,1067419
10515,1067424
10516,1067427
10517,1067429
10518,1067434
10520,1067438
10521,1067444
10522,1067445
10523,1067446
10524,1067447
10525,1067448
10526,1067455
10527,1067458
10528,1067459
10529,1067461
10530,1067463
10531,1067466
10532,1067467
10533,1067468
10534,1067469
10535,1067470
10536,1067471
10537,1067472
10538,1067473
10539,1067475
10540,1067476
10541,1067477
10542,1067478
10543,1067479
10544,1067481
10545,1067482
10546,1067483
10547,1067484
10548,1067486
10549,1067487
10550,1067489
10551,1067490
10552,1067492
10553,1067494
10554,1067495
10555,1067498
10556,1067499
10557,1067500
10558,1067502
10559,1067503
10560,1067507
10561,1067512
10562,1067513
10563,1067515
10564,1067516
10565,1067522
10566,1067523
10567,1067524
10568,1067525
10569,1067528
10570,1067530
10571,1067531
10572,1067532
10573,1067533
10574,1067534
10575,1067536
10576,1067538
10577,1067539
10579,1067544
10580,1067545
10581,1067549
10582,1067557
10583,1067558
10584,1067559
10585,1067561
10586,1067563
10587,1067565
10588,1067567
10589,1067569
10590,1067570
10591,1067571
10592,1067573
10593,1067574
10594,1067575
10595,1067576
10596,1067579
10597,1067581
10598,1067582
10599,1067583
10600,1067584
10601,1067585
10602,1067586
10603,1067589
10604,1067592
10605,1067594
10606,1067597
10607,1067599
10608,1067600
10609,1067601
10610,1067605
10611,1067606
10612,1067609
10613,1067610
10614,1067611
10615,1067612
10616,1067616
10617,1067618
10618,1067622
10619,1067624
10620,1067625
10621,1067628
10622,1067630
10623,1067631
10624,1067632
10625,1067633
10626,1067634
10627,1067635
10628,1067639
10629,1067641
10630,1067642
10631,1067644
10632,1067645
10633,1067647
10634,1067649
10635,1067650
10636,1067652
10638,1067655
10639,1067656
10640,1067657
10641,1067663
10642,1067665
10643,1067669
10644,1067672
10645,1067679
10646,1067680
10647,1067684
10648,1067687
10649,1067693
10650,1067694
10651,1067704
10652,1067705
10653,1067706
10654,1067707
10655,1067708
10656,1067709
10657,1067710
10658,1067711
10659,1067712
10660,1067714
10661,1067715
10662,1067716
10663,1067717
10664,1067718
10665,1067719
10666,1067720
10667,1067727
10668,1067728
10669,1067733
10670,1067735
10671,1067736
10672,1067737
10673,1067738
10674,1067740
10675,1067741
10676,1067743
10677,1067747
10678,1067749
10679,1067751
10680,1067755
10681,1067756
10682,1067757
10683,1067760
10684,1067761
10685,1067762
10686,1067766
10687,1067767
10688,1067768
10689,1067774
10690,1067777
10691,1067778
10692,1067779
10693,1067784
10694,1067786
10695,1067787
10696,1067792
10697,1067795
10698,1067799
10699,1067802
10700,1067803
10701,1067804
10702,1067805
10703,1067811
10704,1067813
10705,1067814
10706,1067815
10707,1067817
10709,1067820
10710,1067822
10711,1067823
10712,1067826
10713,1067827
10714,1067828
10715,1067832
10716,1067834
10717,1067835
10718,1067838
10719,1067839
10720,1067840
10721,1067848
10722,1067851
10723,1067854
10724,1067855
10725,1067856
10726,1067857
10727,1067858
10728,1067865
10729,1067866
10730,1067868
10731,1067877
10733,1067880
10734,1067881
10735,1067883
10737,1067887
10738,1067890
10739,1067892
10740,1067893
10741,1067899
10742,1067902
10744,1067904
10745,1067906
10746,1067908
10747,1067910
10748,1067912
10749,1067913
10750,1067922
10751,1067930
10752,1067937
10753,1067939
10754,1067942
10755,1067943
10756,1067946
10757,1067947
10758,1067948
10759,1067950
10760,1067962
10761,1067963
10762,1067965
10763,1067966
10764,1067967
10765,1067968
10766,1067969
10767,1067972
10768,1067973
10769,1067974
10770,1067977
10771,1067978
10772,1067981
10773,1067982
10774,1067983
10775,1067984
10776,1067985
10777,1067986
10778,1067987
10779,1067988
10780,1067989
10781,1067992
10782,1067993
10783,1067994
10784,1067995
10785,1067996
10786,1067997
10787,1068000
10788,1068001
10789,1068003
10790,1068005
10791,1068007
10792,1068009
10793,1068010
10794,1068012
10795,1068013
10796,1068014
10797,1068015
10798,1068016
10799,1068024
10800,1068025
10801,1068027
10802,1068028
10803,1068030
10804,1068032
10805,1068035
10806,1068036
10807,1068037
10808,1068045
10809,1068046
10810,1068047
10811,1068048
10812,1068050
10813,1068051
10814,1068053
10815,1068054
10816,1068055
10817,1068056
10818,1068058
10819,1068059
10820,1068060
10821,1068061
10822,1068065
10823,1068066
10824,1068067
10825,1068070
10826,1068072
10827,1068076
10828,1068079
10829,1068080
10830,1068081
10831,1068082
10832,1068083
10833,1068084
10834,1068089
10835,1068090
10836,1068091
10837,1068092
10838,1068093
10839,1068094
10840,1068095
10841,1068096
10842,1068097
10843,1068100
10844,1068102
10845,1068103
10846,1068110
10848,1068114
10851,1068118
10852,1068119
10853,1068120
10854,1068121
10855,1068124
10856,1068126
10857,1068129
10858,1068134
10859,1068135
10861,1068144
10862,1068146
10863,1068147
10864,1068148
10866,1068159
10867,1068164
10868,1068168
10869,1068170
10870,1068171
10871,1068174
10872,1068175
10873,1068181
10874,1068185
10875,1068191
10876,1068192
10877,1068195
10878,1068196
10879,1068200
10880,1068202
10881,1068203
10882,1068204
10883,1068205
10884,1068206
10885,1068207
10886,1068208
10887,1068209
10888,1068212
10889,1068213
10890,1068216
10891,1068217
10892,1068219
10893,1068222
10894,1068225
10895,1068226
10896,1068229
10897,1068232
10898,1068235
10899,1068237
10900,1068238
10901,1068239
10902,1068242
10903,1068243
10904,1068244
10905,1068245
10906,1068246
10907,1068247
10908,1068248
10909,1068249
10910,1068251
10911,1068252
10912,1068256
10913,1068259
10914,1068262
10915,1068263
10916,1068266
10917,1068267
10919,1068276
10920,1068283
10921,1068285
10923,1068295
10925,1068300
10926,1068302
10927,1068305
10928,1068311
10929,1068312
10930,1068313
10931,1068315
10932,1068317
10933,1068318
10934,1068320
10935,1068322
10936,1068323
10937,1068325
10938,1068327
10939,1068331
10940,1068332
10941,1068334
10942,1068335
10943,1068336
10944,1068337
10945,1068338
10946,1068339
10947,1068342
10948,1068343
10949,1068345
10950,1068346
10951,1068347
10952,1068349
10953,1068350
10954,1068352
10955,1068353
10956,1068354
10957,1068362
10958,1068364
10959,1068366
10960,1068367
10961,1068370
10962,1068371
10963,1068373
10964,1068377
10965,1068378
10966,1068381
10967,1068382
10968,1068383
10969,1068386
10970,1068387
10971,1068397
10972,1068398
10973,1068399
10974,1068400
10975,1068407
10976,1068410
10977,1068412
10978,1068413
10979,1068414
10980,1068415
10981,1068417
10982,1068419
10983,1068420
10984,1068424
10985,1068425
10986,1068427
10987,1068430
10988,1068431
10989,1068435
10990,1068436
10991,1068438
10994,1068445
10995,1068447
10997,1068455
10998,1068458
10999,1068459
11000,1068463
11001,1068471
11002,1068472
11003,1068473
11004,1068477
11005,1068479
11006,1068481
11007,1068483
11008,1068484
11009,1068493
11010,1068495
11011,1068496
11012,1068497
11013,1068499
11014,1068501
11015,1068502
11016,1068508
11017,1068511
11018,1068513
11019,1068514
11020,1068516
11021,1068517
11023,1068522
11024,1068523
11025,1068524
11026,1068525
11027,1068527
11028,1068528
11029,1068529
11030,1068532
11031,1068533
11032,1068534
11033,1068537
11034,1068539
11035,1068540
11036,1068541
11037,1068542
11038,1068545
11039,1068546
11040,1068550
11041,1068552
11042,1068553
11043,1068557
11044,1068558
11045,1068560
11046,1068561
11047,1068562
11048,1068563
11049,1068567
11050,1068568
11051,1068572
11052,1068574
11053,1068575
11054,1068576
11055,1068579
11056,1068580
11057,1068585
11058,1068588
11059,1068591
11060,1068592
11061,1068593
11062,1068594
11063,1068595
11064,1068596
11065,1068597
11066,1068598
11067,1068599
11068,1068601
11069,1068603
11070,1068605
11071,1068606
11072,1068607
11073,1068608
11074,1068612
11075,1068613
11076,1068614
11077,1068616
11078,1068617
11079,1068620
11081,1068624
11082,1068625
11083,1068626
11084,1068627
11085,1068629
11086,1068630
11087,1068632
11088,1068633
11089,1068634
11090,1068637
11091,1068638
11092,1068642
11093,1068644
11094,1068647
11095,1068648
11096,1068651
11097,1068652
11098,1068656
11099,1068663
11100,1068664
11101,1068665
11102,1068669
11103,1068670
11104,1068672
11105,1068676
11106,1068680
11107,1068682
11108,1068689
11109,1068691
11110,1068692
11111,1068695
11112,1068698
11113,1068699
11114,1068703
11115,1068704
11116,1068705
11117,1068707
11118,1068709
11119,1068711
11120,1068713
11121,1068715
11124,1068720
11125,1068726
11126,1068727
11128,1068732
11129,1068735
11130,1068736
11131,1068737
11132,1068738
11133,1068739
11135,1068741
11136,1068742
11137,1068743
11138,1068744
11139,1068745
11140,1068748
11141,1068749
11142,1068750
11143,1068751
11144,1068752
11145,1068755
11146,1068759
11147,1068760
11148,1068763
11150,1068767
11151,1068769
11152,1068771
11153,1068775
11154,1068782
11155,1068791
11156,1068792
11157,1068795
11158,1068798
11159,1068803
11160,1068804
11161,1068806
11162,1068807
11163,1068812
11164,1068813
11165,1068815
11166,1068818
11167,1068822
11168,1068823
11169,1068826
11170,1068828
11171,1068830
11172,1068831
11173,1068835
11174,1068838
11175,1068845
11176,1068848
11177,1068849
11178,1068852
11179,1068854
11180,1068856
11181,1068857
11182,1068858
11183,1068859
11184,1068860
11185,1068861
11186,1068862
11187,1068863
11188,1068864
11189,1068867
11190,1068869
11191,1068871
11192,1068872
11193,1068873
11194,1068875
11195,1068876
11196,1068878
11197,1068886
11198,1068891
11199,1068892
11200,1068893
11201,1068894
11202,1068900
11203,1068903
11204,1068904
11205,1068905
11206,1068906
11207,1068907
11208,1068910
11209,1068913
11210,1068915
11211,1068916
11212,1068917
11213,1068921
11214,1068922
11215,1068923
11216,1068924
11217,1068925
11218,1068926
11219,1068936
11221,1068945
11222,1068948
11223,1068954
11224,1068956
11225,1068958
11226,1068965
11227,1068967
11228,1068973
11229,1068974
11230,1068978
11231,1068980
11232,1068982
11233,1068984
11234,1068985
11235,1068986
11236,1068987
11237,1068988
11238,1068991
11239,1068992
11240,1068993
11241,1068995
11242,1068996
11243,1068997
11244,1068998
11245,1068999
11246,1069001
11247,1069002
11248,1069003
11249,1069004
11250,1069005
11251,1069008
11252,1069010
11253,1069013
11254,1069014
11255,1069018
11256,1069021
11257,1069023
11258,1069025
11259,1069027
11260,1069029
11261,1069030
11262,1069031
11263,1069032
11264,1069033
11265,1069037
11266,1069038
11267,1069039
11268,1069042
11269,1069043
11270,1069044
11271,1069045
11272,1069046
11273,1069047
11274,1069051
11275,1069052
11276,1069053
11277,1069057
11278,1069060
11279,1069061
11280,1069062
11281,1069065
11282,1069066
11283,1069068
11284,1069069
11285,1069071
11286,1069073
11287,1069074
11288,1069075
11289,1069076
11291,1069083
11292,1069084
11293,1069085
11294,1069090
11295,1069091
11296,1069094
11297,1069095
11298,1069097
11299,1069098
11300,1069099
11302,1069103
11305,1069115
11306,1069119
11307,1069121
11308,1069122
11309,1069123
11310,1069125
11311,1069127
11312,1069129
11313,1069131
11314,1069132
11315,1069135
11316,1069139
11317,1069142
11318,1069143
11319,1069144
11320,1069146
11321,1069147
11322,1069149
11323,1069152
11324,1069155
11325,1069156
11326,1069157
11327,1069161
11328,1069162
11329,1069163
11330,1069164
11331,1069165
11332,1069166
11333,1069167
11334,1069169
11335,1069175
11336,1069177
11337,1069178
11338,1069179
11339,1069180
11340,1069182
11341,1069183
11342,1069184
11343,1069185
11344,1069186
11345,1069189
11346,1069190
11347,1069192
11348,1069198
11349,1069200
11350,1069201
11351,1069202
11352,1069203
11353,1069214
11354,1069215
11355,1069218
11356,1069220
11358,1069230
11359,1069231
11360,1069241
11361,1069244
11365,1069257
11366,1069258
11367,1069261
11370,1069267
11371,1069270
11372,1069271
11373,1069272
11374,1069277
11375,1069280
11376,1069281
11377,1069282
11378,1069283
11379,1069284
11380,1069285
11381,1069287
11382,1069288
11383,1069289
11384,1069291
11385,1069292
11386,1069293
11387,1069294
11388,1069295
11389,1069296
11390,1069297
11391,1069299
11392,1069300
11393,1069301
11394,1069302
11395,1069303
11396,1069304
11397,1069305
11398,1069306
11399,1069308
11400,1069311
11401,1069314
11402,1069315
11403,1069316
11404,1069319
11405,1069320
11406,1069321
11407,1069329
11408,1069331
11409,1069332
11410,1069333
11411,1069334
11412,1069341
11413,1069344
11414,1069346
11415,1069348
11416,1069349
11417,1069350
11418,1069351
11419,1069352
11420,1069356
11421,1069357
11422,1069361
11423,1069362
11424,1069363
11425,1069364
11426,1069367
11427,1069369
11429,1069371
11430,1069372
11431,1069373
11432,1069374
11433,1069376
11434,1069378
11435,1069379
11436,1069381
11437,1069382
11438,1069387
11439,1069388
11440,1069393
11441,1069397
11442,1069398
11443,1069399
11444,1069401
11445,1069403
11446,1069404
11447,1069405
11448,1069406
11449,1069407
11450,1069409
11451,1069410
11452,1069411
11453,1069415
11454,1069416
11455,1069417
11456,1069418
11457,1069419
11458,1069421
11459,1069439
11460,1069440
11461,1069441
11462,1069444
11463,1069448
11464,1069452
11465,1069464
11466,1069466
11467,1069468
11468,1069469
11469,1069470
11470,1069471
11472,1069478
11473,1069479
11474,1069481
11476,1069490
11477,1069494
11478,1069495
11479,1069498
11480,1069499
11481,1069502
11482,1069503
11483,1069504
11484,1069508
11485,1069511
11486,1069517
11487,1069530
11488,1069531
11489,1069532
11490,1069534
11491,1069536
11492,1069537
11493,1069538
11494,1069540
11495,1069543
11496,1069545
11497,1069546
11498,1069548
11499,1069550
11500,1069551
11501,1069554
11502,1069556
11503,1069558
11504,1069559
11505,1069560
11506,1069561
11507,1069562
11508,1069563
11509,1069564
11510,1069565
11511,1069566
11512,1069567
11513,1069568
11514,1069569
11515,1069570
11516,1069571
11517,1069572
11518,1069574
11519,1069581
11520,1069582
11521,1069583
11522,1069585
11523,1069587
11524,1069588
11526,1069602
11527,1069608
11528,1069615
11529,1069623
11530,1069626
11531,1069629
11532,1069632
11533,1069636
11534,1069637
11535,1069638
11536,1069639
11537,1069645
11538,1069646
11539,1069648
11540,1069649
11541,1069650
11542,1069653
11543,1069657
11544,1069660
11545,1069661
11546,1069664
11547,1069667
11549,1069674
11550,1069676
11551,1069678
11553,1069688
11554,1069692
11555,1069693
11556,1069696
11557,1069698
11558,1069700
11559,1069702
11560,1069704
11561,1069705
11562,1069710
11563,1069711
11564,1069712
11565,1069713
11566,1069717
11567,1069718
11568,1069725
11569,1069731
11570,1069736
11571,1069740
11572,1069744
11573,1069746
11574,1069752
11575,1069754
11576,1069755
11577,1069761
11578,1069768
11579,1069774
11580,1069781
11581,1069782
11582,1069785
11583,1069789
11584,1069792
11585,1069793
11586,1069797
11587,1069800
11588,1069801
11589,1069802
11590,1069807
11591,1069812
11592,1069813
11593,1069815
11594,1069818
11595,1069823
11596,1069824
11597,1069825
11598,1069826
11599,1069828
11600,1069829
11601,1069830
11602,1069831
11603,1069832
11604,1069834
11605,1069849
11606,1069850
11607,1069851
11608,1069854
11609,1069860
11610,1069862
11611,1069863
11612,1069866
11613,1069867
11614,1069868
11615,1069869
11616,1069871
11617,1069872
11618,1069874
11619,1069876
11620,1069878
11621,1069880
11622,1069883
11623,1069885
11624,1069886
11625,1069893
11626,1069939
11627,1069940
11628,1069943
11629,1069945
11630,1069946
11631,1069948
11632,1069950
11633,1069963
11634,1069965
11635,1069966
11636,1069968
11637,1069969
11638,1069972
11639,1069974
11640,1069976
11641,1069977
11642,1069979
11643,1069983
11644,1069985
11645,1069986
11646,1069988
11647,1069989
11648,1069991
11649,1069996
11650,1069999
11651,1070002
11652,1070005
11653,1070007
11654,1070008
11655,1070009
11656,1070010
11657,1070011
11658,1070013
11659,1070015
11660,1070017
11661,1070020
11662,1070021
11663,1070022
11664,1070024
11665,1070027
11666,1070029
11667,1070030
11668,1070035
11669,1070036
11670,1070037
11671,1070040
11672,1070043
11673,1070045
11674,1070051
11675,1070063
11676,1070064
11678,1070073
11682,1070096
11683,1070097
11684,1070101
11685,1070106
11686,1070110
11687,1070111
11688,1070117
11689,1070119
11690,1070121
11691,1070122
11692,1070125
11693,1070127
11694,1070132
11695,1070138
11696,1070143
11697,1070144
11699,1070152
11701,1070165
11703,1070167
11704,1070169
11705,1070170
11706,1070175
11707,1070186
11709,1070201
11710,1070203
11711,1070206
11712,1070210
11713,1070212
11714,1070228
11715,1070232
11716,1070236
11717,1070238
11718,1070239
11719,1070245
11720,1070250
11721,1070251
11722,1070254
11723,1070256
11724,1070258
11725,1070261
11726,1070265
11727,1070268
11728,1070270
11729,1070273
11730,1070276
11731,1070279
11732,1070281
11733,1070282
11734,1070284
11735,1070286
11736,1070287
11737,1070288
11738,1070289
11739,1070290
11740,1070291
11741,1070293
11742,1070294
11743,1070295
11744,1070303
11745,1070304
11746,1070305
11747,1070308
11748,1070309
11749,1070315
11750,1070317
11751,1070318
11752,1070319
11753,1070320
11754,1070321
11755,1070323
11756,1070326
11757,1070327
11758,1070328
11759,1070329
11760,1070331
11761,1070332
11762,1070334
11763,1070335
11764,1070336
11765,1070347
11766,1070349
