,index,hgt_median_m,area,yrbuilt
4980,4980,9.17,1.2743143058773655e-08,1915
4981,4981,5.54,1.2741097981508157e-08,1941
4982,4982,6.77,1.2742072674952262e-08,1940
4983,4983,8.78,1.2737233682900624e-08,1927
4984,4984,10.09,1.2736291739966935e-08,1910
4985,4985,10.09,2.7326751606548905e-09,1910
4986,4986,6.5,1.2736291739966935e-08,1910
4987,4987,6.5,2.7326751606548905e-09,1910
4988,4988,6.8,1.2734325850537188e-08,1941
4989,4989,6.03,1.2731486357334675e-08,1923
4990,4990,6.35,1.2728325789353738e-08,1937
4991,4991,8.8,1.2728413958060864e-08,1954
4992,4992,5.87,1.2724351076843608e-08,1940
4993,4993,7.74,1.2721301667163688e-08,1941
4994,4994,7.98,1.2719779968285108e-08,1921
4995,4995,6.12,1.2718596528942742e-08,1924
4996,4996,8.48,1.2718703704154072e-08,1925
4997,4997,8.48,2.2775017853591354e-09,1925
4998,4998,7.35,1.2719333691375676e-08,1911
4999,4999,5.72,1.2718606684703452e-08,1923
5000,5000,5.78,1.2717827757391647e-08,1922
5001,5001,8.69,1.2717229161163135e-08,1948
5002,5002,8.69,1.2441089509541634e-09,1948
5003,5003,5.75,1.2715678664330274e-08,1919
5004,5004,6.32,1.2716129633544127e-08,1941
5005,5005,7.78,1.2715719472453406e-08,1920
5006,5006,9.28,1.2713790111531882e-08,1912
5007,5007,5.88,1.2712580924158021e-08,1922
5008,5008,5.99,1.2711598476481051e-08,1931
5009,5009,9.29,1.2709746278985023e-08,1923
5010,5010,9.29,1.433620518329558e-09,1923
5011,5011,3.33,1.2709746278985023e-08,1923
5012,5012,3.33,1.433620518329558e-09,1923
5013,5013,9.16,1.2709436435951576e-08,1915
5014,5014,9.04,1.2705368779298318e-08,1923
5015,5015,6.32,1.2705180579159702e-08,1925
5016,5016,8.05,1.2706705659912796e-08,1919
5017,5017,5.63,1.2703782987346682e-08,1931
5018,5018,5.75,1.270358173891227e-08,1923
5019,5019,11.47,1.2703280534782316e-08,1917
5020,5020,6.24,1.270194160643735e-08,1941
5021,5021,8.53,1.270094637751696e-08,1912
5022,5022,6.57,1.2700083915191342e-08,1926
5023,5023,5.85,1.2700025992957374e-08,1924
5024,5024,7.17,1.2700119643434577e-08,1908
5025,5025,6.17,1.2699921283590455e-08,1941
5026,5026,6.06,1.2698296209798908e-08,1941
5027,5027,6.01,1.269453299120923e-08,1924
5028,5028,6.61,1.2693805404482105e-08,1922
5029,5029,5.86,1.2687062298016088e-08,1941
5030,5030,6.07,1.2686962182218662e-08,1940
5031,5031,6.12,1.2685361787458867e-08,1922
5032,5032,12.65,1.2685775121664365e-08,1928
5033,5033,12.65,3.0921730987178595e-09,1928
5034,5034,5.2,1.2685775121664365e-08,1928
5035,5035,5.2,3.0921730987178595e-09,1928
5036,5036,6.08,1.2684731236147264e-08,1929
5037,5037,5.85,1.268486657396678e-08,1924
5038,5038,6.35,1.268426630518437e-08,1919
5039,5039,10.88,1.268508661773261e-08,1979
5040,5040,9.38,1.2681736759073806e-08,1917
5041,5041,5.02,1.2680705000289784e-08,1924
5042,5042,6.23,1.2679198324681699e-08,1922
5043,5043,6.39,1.2676229076175197e-08,1921
5044,5044,6.14,1.267554086747335e-08,1929
5045,5045,6.09,1.2675213889680164e-08,1923
5046,5046,6.14,1.2671700496360362e-08,1931
5047,5047,5.93,1.2671632742758332e-08,1920
5048,5048,9.68,1.2670506771951323e-08,1926
5049,5049,5.87,1.2670026771537184e-08,1924
5050,5050,5.77,1.2670314103309086e-08,1922
5051,5051,5.94,1.266959812095212e-08,1939
5052,5052,12.03,1.2668162364420538e-08,1919
5053,5053,5.74,1.2667054908586571e-08,1923
5054,5054,8.84,1.2667179577863966e-08,1947
5055,5055,8.84,1.3747602208303914e-09,1947
5056,5056,8.84,9.61198889026685e-10,1947
5057,5057,6.02,1.2667179577863966e-08,1947
5058,5058,6.02,1.3747602208303914e-09,1947
5059,5059,6.02,9.61198889026685e-10,1947
5060,5060,6.58,1.2665952928498684e-08,1925
5061,5061,8.78,1.2666101991716895e-08,1956
5062,5062,6.45,1.2665142294325852e-08,1924
5063,5063,6.32,1.2664668938658594e-08,1950
5064,5064,8.02,1.2661676080457683e-08,1920
5065,5065,6.29,1.2659747866448098e-08,1921
5066,5066,9.89,1.2657961694937745e-08,1915
5067,5067,9.21,1.2655471131918223e-08,1907
5068,5068,5.95,1.2649227852568755e-08,1931
5069,5069,8.99,1.2648976084259417e-08,1917
5070,5070,7.65,1.2646871416270516e-08,1913
5071,5071,5.66,1.2645783535029742e-08,1922
5072,5072,5.74,1.2643117760869208e-08,1919
5073,5073,9.36,1.2643667834453236e-08,1919
5074,5074,8.88,1.2641409522329387e-08,1923
5075,5075,6.48,1.2641229069858441e-08,1908
5076,5076,7.82,1.2641209733623493e-08,1919
5077,5077,5.43,1.2638094296910152e-08,1923
5078,5078,5.43,1.2260250344664338e-09,1923
5079,5079,8.27,1.2638094296910152e-08,1923
5080,5080,8.27,1.2260250344664338e-09,1923
5081,5081,9.12,1.2638248414297418e-08,1948
5082,5082,9.39,1.2637917802964548e-08,1913
5083,5083,9.7,1.2635507819620031e-08,1941
5084,5084,6.12,1.2635718287515189e-08,1941
5085,5085,6.18,1.2632258882030664e-08,1921
5086,5086,6.06,1.2629947595971784e-08,1920
5087,5087,8.91,1.2628500321770222e-08,1950
5088,5088,8.91,2.426136891459145e-09,1950
5089,5089,6.41,1.2626281172037812e-08,1923
5090,5090,7.55,1.262491163220925e-08,1956
5091,5091,5.87,1.262366217837538e-08,1931
5092,5092,7.61,1.2622118448426927e-08,1925
5093,5093,8.84,1.262039850875444e-08,1925
5094,5094,8.58,1.262094158955126e-08,1958
5095,5095,9.09,1.262113420633252e-08,1916
5096,5096,8.86,1.2621090821672255e-08,1948
5097,5097,5.97,1.261844572571631e-08,1923
5098,5098,6.11,1.2618121870314584e-08,1925
5099,5099,5.62,1.2616276014985256e-08,1922
5100,5100,8.43,1.2617034322489922e-08,1919
5101,5101,7.66,1.2617219857505891e-08,1920
5102,5102,6.58,1.2614987948350907e-08,1923
5103,5103,9.46,1.2612650719143042e-08,1949
5104,5104,11.8,1.261315202248541e-08,1919
5105,5105,8.43,1.2612260123857753e-08,1916
5106,5106,9.07,1.2610297749822262e-08,1926
5107,5107,9.11,1.261043651692759e-08,1924
5108,5108,5.8,1.2610300554392614e-08,1926
5109,5109,5.78,1.2609668534557022e-08,1922
5110,5110,6.01,1.2607827080761826e-08,1921
5111,5111,8.09,1.26052004753855e-08,1939
5112,5112,8.95,1.2604359374550556e-08,1911
5113,5113,5.96,1.2603073871539202e-08,1939
5114,5114,6.53,1.2602635688091147e-08,1919
5115,5115,10.27,1.2601191936624275e-08,1939
5116,5116,8.38,1.2600349703072782e-08,1925
5117,5117,9.35,1.2600265661090412e-08,1926
5118,5118,8.24,1.2598186264310116e-08,1990
5119,5119,7.32,1.2598407867452308e-08,1919
5120,5120,7.32,4.189481677376597e-09,1919
5121,5121,3.53,1.2598407867452308e-08,1919
5122,5122,3.53,4.189481677376597e-09,1919
5123,5123,9.1,1.2597257817059048e-08,1924
5124,5124,6.63,1.2595597517746991e-08,1940
5125,5125,9.21,1.2594963126785026e-08,1917
5126,5126,6.07,1.2587986021395313e-08,1922
5127,5127,6.81,1.258712025861304e-08,1922
5128,5128,5.89,1.2585909359793513e-08,1914
5129,5129,9.07,1.2583770881460897e-08,1953
5130,5130,7.76,1.2582277322762646e-08,1948
5131,5131,5.83,1.2581771749678729e-08,1922
5132,5132,5.83,1.282397039257563e-09,1922
5133,5133,3.07,1.2581771749678729e-08,1922
5134,5134,3.07,1.282397039257563e-09,1922
5135,5135,9.05,1.2581202547836105e-08,1909
5136,5136,5.93,1.2579169045768197e-08,1936
5137,5137,8.34,1.2579143232522468e-08,1919
5138,5138,5.9,1.2577977383817968e-08,1939
5139,5139,8.56,1.2577321495784917e-08,1948
5140,5140,9.01,1.2574963854644466e-08,1948
5141,5141,6.4,1.2575123802041435e-08,1939
5142,5142,8.93,1.2573108747436786e-08,1924
5143,5143,5.51,1.2571778069124802e-08,1924
5144,5144,8.5,1.2570214070093588e-08,1923
5145,5145,6.72,1.2567790922547948e-08,1919
5146,5146,5.89,1.2567593675005293e-08,1941
5147,5147,6.08,1.2567234120718295e-08,1939
5148,5148,9.27,1.2567578659788765e-08,1919
5149,5149,8.64,1.2563917605850074e-08,1961
5150,5150,9.16,1.2561630357543337e-08,1955
5151,5151,8.21,1.2561640860103474e-08,1920
5152,5152,6.47,1.2560744773925334e-08,1919
5153,5153,5.58,1.2560135093029415e-08,1922
5154,5154,7.31,1.2558827535329473e-08,1916
5155,5155,8.45,1.2556198976472397e-08,1951
5156,5156,5.96,1.255449767990853e-08,1925
5157,5157,8.71,1.2553266035854602e-08,1947
5158,5158,4.99,1.2551311478107717e-08,1907
5159,5159,8.31,1.2550706990145998e-08,1922
5160,5160,8.65,1.2549456635990968e-08,1912
5161,5161,9.18,1.2545969058038367e-08,1925
5162,5162,9.59,1.254603896943048e-08,1924
5163,5163,9.01,1.2544251883055838e-08,1941
5164,5164,8.71,1.2541471960817152e-08,1948
5165,5165,8.99,1.254107697338837e-08,1947
5166,5166,8.84,1.2537592995279085e-08,1926
5167,5167,6.54,1.2536964797541123e-08,1924
5168,5168,5.31,1.2536845811518055e-08,1939
5169,5169,5.55,1.253530678790222e-08,1920
5170,5170,8.7,1.2536100582418234e-08,1956
5171,5171,5.61,1.253489328660387e-08,1924
5172,5172,7.03,1.2535968767225306e-08,1919
5173,5173,5.29,1.2534888198459295e-08,1903
5174,5174,5.29,4.120040647478971e-09,1903
5175,5175,6.03,1.2534888198459295e-08,1903
5176,5176,6.03,4.120040647478971e-09,1903
5177,5177,8.85,1.2534508169977337e-08,1948
5178,5178,7.96,1.2534595273945008e-08,1923
5179,5179,6.55,1.2532600303666976e-08,1941
5180,5180,7.07,1.25305159380724e-08,1924
5181,5181,8.98,1.2529307973532584e-08,1923
5182,5182,9.14,1.2527964720976988e-08,1926
5183,5183,8.51,1.2529799927779416e-08,1912
5184,5184,8.51,4.064328342965716e-09,1912
5185,5185,4.2,1.2529799927779416e-08,1912
5186,5186,4.2,4.064328342965716e-09,1912
5187,5187,5.48,1.2527156846182202e-08,1923
5188,5188,6.23,1.2525518760990365e-08,1941
5189,5189,5.59,1.2524301206292424e-08,1939
5190,5190,8.91,1.2525041818312104e-08,1919
5191,5191,9.58,1.2522885596271979e-08,1919
5192,5192,6.18,1.25193614232663e-08,1923
5193,5193,8.94,1.2515981418308855e-08,1980
5194,5194,6.07,1.251515875531474e-08,1940
5195,5195,6.07,4.592057676787554e-10,1940
5196,5196,6.07,4.413025691909946e-10,1940
5197,5197,5.8,1.2513182008542964e-08,1936
5198,5198,10.87,1.2512740591188584e-08,1948
5199,5199,9.9,1.251150441550924e-08,1924
5200,5200,5.5,1.2510509984446751e-08,1925
5201,5201,6.27,1.2510444896256439e-08,1938
5202,5202,8.99,1.250974643009153e-08,1948
5203,5203,5.51,1.2508220858340416e-08,1923
5204,5204,9.16,1.250704423380691e-08,1924
5205,5205,6.33,1.2506751106317184e-08,1941
5206,5206,8.44,1.2500838256444997e-08,1919
5207,5207,8.44,2.43209154882473e-09,1919
5208,5208,9.59,1.2501215746328111e-08,1911
5209,5209,6.7,1.2498959614148364e-08,1926
5210,5210,6.02,1.2495613692777491e-08,1923
5211,5211,9.61,1.2494077219728387e-08,1946
5212,5212,9.91,1.249475518048127e-08,1912
5213,5213,6.07,1.2494640744990228e-08,1921
5214,5214,9.28,1.2492978039509406e-08,1918
5215,5215,6.03,1.2491055611831168e-08,1924
5216,5216,5.94,1.2490771611017638e-08,1922
5217,5217,6.52,1.2489701954493179e-08,1941
5218,5218,8.77,1.2485424000182033e-08,1948
5219,5219,8.77,1.2485891901217516e-08,1926
5220,5220,8.93,1.2486056414862386e-08,1906
5221,5221,6.14,1.248500558692778e-08,1941
5222,5222,5.55,1.2483428165779436e-08,1920
5223,5223,6.21,1.2483145622550524e-08,1923
5224,5224,5.68,1.2481850226998283e-08,1925
5225,5225,9.26,1.2482557498710238e-08,1926
5226,5226,6.36,1.2482068368557162e-08,1908
5227,5227,5.86,1.248093525227055e-08,1922
5228,5228,6.41,1.2478660642340227e-08,1924
5229,5229,6.12,1.2478660286412395e-08,1940
5230,5230,6.17,1.2476028356265003e-08,1922
5231,5231,5.64,1.24757424026481e-08,1923
5232,5232,5.68,1.2474669751783703e-08,1939
5233,5233,6.06,1.247350949664216e-08,1924
5234,5234,5.77,1.247386765825488e-08,1922
5235,5235,10.32,1.2472844670563382e-08,1919
5236,5236,9.34,1.2471702748448543e-08,1926
5237,5237,8.65,1.247019504634471e-08,1948
5238,5238,8.65,2.0515499861102487e-09,1948
5239,5239,8.72,1.246970185387807e-08,1948
5240,5240,5.68,1.2467386987698694e-08,1919
5241,5241,6.54,1.2467721159878805e-08,1923
5242,5242,6.48,1.2465726641659576e-08,1908
5243,5243,7.37,1.2465407621822994e-08,1925
5244,5244,7.37,1.196829810894761e-09,1925
5245,5245,5.67,1.2465407621822994e-08,1925
5246,5246,5.67,1.196829810894761e-09,1925
5247,5247,6.5,1.2464544583346101e-08,1941
5248,5248,9.05,1.2466008827104737e-08,1908
5249,5249,9.23,1.246423934040132e-08,1919
5250,5250,8.44,1.2459941277429454e-08,1919
5251,5251,5.99,1.245677647855704e-08,1925
5252,5252,7.89,1.2455793237075318e-08,1940
5253,5253,8.97,1.2457416683425513e-08,1924
5254,5254,9.45,1.245623799177063e-08,1919
5255,5255,6.1,1.2455106692932965e-08,1940
5256,5256,5.93,1.2455019665692407e-08,1923
5257,5257,6.06,1.2454581868691967e-08,1923
5258,5258,6.82,1.2455242134243786e-08,1922
5259,5259,8.37,1.2453840893435016e-08,1947
5260,5260,6.07,1.2452542662533912e-08,1924
5261,5261,9.24,1.245392567262988e-08,1923
5262,5262,8.84,1.2453203626344056e-08,1930
5263,5263,8.76,1.2450051683978826e-08,1923
5264,5264,6.03,1.2448697555225189e-08,1923
5265,5265,5.87,1.2448463998193117e-08,1926
5266,5266,5.5,1.2446955184886468e-08,1923
5267,5267,6.02,1.2446207653971005e-08,1939
5268,5268,8.5,1.2442699440680049e-08,1948
5269,5269,5.49,1.2442718456574044e-08,1952
5270,5270,8.8,1.2441550918737407e-08,1941
5271,5271,8.48,1.2441885434428575e-08,1913
5272,5272,5.74,1.243675301262466e-08,1919
5273,5273,5.97,1.2436101015021845e-08,1924
5274,5274,7.87,1.243560137357882e-08,1923
5275,5275,8.33,1.24370161337682e-08,1923
5276,5276,8.85,1.2434196361130601e-08,1925
5277,5277,9.23,1.2432628211932004e-08,1916
5278,5278,9.18,1.243224536023359e-08,1925
5279,5279,8.41,1.2431428468222141e-08,1925
5280,5280,7.68,1.2431567044566749e-08,1940
5281,5281,7.8,1.2431106398260854e-08,1917
5282,5282,6.86,1.2429395268100713e-08,1941
5283,5283,6.84,1.2427521488590225e-08,1915
5284,5284,5.93,1.2426239536954933e-08,1940
5285,5285,6.31,1.2425520717717384e-08,1922
5286,5286,6.12,1.2424330449634518e-08,1924
5287,5287,9.08,1.2421324186117213e-08,1948
5288,5288,6.58,1.2421968634584662e-08,1925
5289,5289,5.82,1.2419981385349465e-08,1922
5290,5290,8.69,1.242125750468264e-08,1912
5291,5291,8.02,1.2419695262368727e-08,1919
5292,5292,7.45,1.2418283005724355e-08,1922
5293,5293,5.8,1.2416457711578918e-08,1931
5294,5294,10.51,1.2417839483967752e-08,1912
5295,5295,7.27,1.2414762371820562e-08,1914
5296,5296,8.82,1.2412879968970832e-08,1914
5297,5297,6.75,1.2413558985872799e-08,1941
5298,5298,8.44,1.2413186756038734e-08,1919
5299,5299,8.48,1.241359422717035e-08,1909
5300,5300,9.11,1.2412713733003699e-08,1923
5301,5301,7.04,1.2410860511131027e-08,1910
5302,5302,9.79,1.2408805352345021e-08,1916
5303,5303,6.82,1.2403832149606836e-08,1923
5304,5304,6.82,2.213123327885999e-09,1923
5305,5305,9.04,1.240408992291293e-08,1924
5306,5306,8.52,1.2405201352331087e-08,1919
5307,5307,8.96,1.2402011446229982e-08,1924
5308,5308,6.7,1.2401097304530118e-08,1927
5309,5309,8.6,1.2398709150047662e-08,1957
5310,5310,9.59,1.2396262107473259e-08,1900
5311,5311,5.92,1.2394065859372686e-08,1940
5312,5312,8.35,1.2393692719591612e-08,1949
5313,5313,9.69,1.2393929340841221e-08,1913
5314,5314,6.57,1.2394029504926237e-08,1914
5315,5315,9.0,1.2391809055630195e-08,1927
5316,5316,6.44,1.2390878783398881e-08,1923
5317,5317,11.01,1.2386647446270614e-08,1910
5318,5318,8.63,1.2384624467858598e-08,1926
5319,5319,9.02,1.2384271201612017e-08,1949
5320,5320,5.86,1.2385093113467238e-08,1905
5321,5321,6.16,1.2382699228707992e-08,1941
5322,5322,6.22,1.2382383372060469e-08,1951
5323,5323,9.1,1.237993258971635e-08,1949
5324,5324,7.4,1.2380373521211524e-08,1919
5325,5325,8.18,1.237996905436369e-08,1948
5326,5326,7.19,1.2379600586713865e-08,1919
5327,5327,8.78,1.2375914378675562e-08,1926
5328,5328,6.73,1.2377009623383596e-08,1941
5329,5329,9.18,1.2374228631733478e-08,1989
5330,5330,9.18,1.011442074291041e-09,1989
5331,5331,5.89,1.2373841163953928e-08,1939
5332,5332,9.02,1.2372650886437587e-08,1954
5333,5333,8.93,1.2368214152816206e-08,1926
5334,5334,8.66,1.2368629769205458e-08,1948
5335,5335,11.51,1.2368834775315404e-08,1909
5336,5336,7.17,1.2367606164648702e-08,1923
5337,5337,8.38,1.2366824178905043e-08,1947
5338,5338,8.17,1.236597659384375e-08,1946
5339,5339,8.58,1.2366171173497121e-08,1924
5340,5340,8.22,1.2366716310509535e-08,1920
5341,5341,8.93,1.2365085404506352e-08,1947
5342,5342,5.82,1.2363371739735719e-08,1931
5343,5343,8.66,1.236352665233408e-08,1948
5344,5344,8.35,1.2362255946725794e-08,1948
5345,5345,8.66,1.2363337812852064e-08,1916
5346,5346,5.81,1.2361568348048422e-08,1922
5347,5347,8.64,1.2358780805725112e-08,1950
5348,5348,8.8,1.2357134703639932e-08,1927
5349,5349,8.84,1.2356614941374223e-08,1925
5350,5350,6.96,1.2354644895143189e-08,1922
5351,5351,6.21,1.2352097894527259e-08,1919
5352,5352,6.08,1.2351666411829801e-08,1924
5353,5353,5.88,1.2351134354965547e-08,1922
5354,5354,9.34,1.2350612368278082e-08,1947
5355,5355,10.92,1.2349916981723758e-08,1911
5356,5356,6.37,1.2349194267608141e-08,1941
5357,5357,8.8,1.234744259326596e-08,1948
5358,5358,5.67,1.2347101925396952e-08,1939
5359,5359,5.77,1.2344005688462053e-08,1925
5360,5360,8.56,1.2344289336741514e-08,1949
5361,5361,6.41,1.2342857977787657e-08,1922
5362,5362,9.89,1.2339980527426507e-08,1904
5363,5363,6.23,1.2340309925145114e-08,1921
5364,5364,6.34,1.2340242919863336e-08,1923
5365,5365,5.83,1.2338526445575021e-08,1941
5366,5366,6.61,1.2336985411014066e-08,1922
5367,5367,6.36,1.2336437257660291e-08,1939
5368,5368,5.44,1.2334464568808611e-08,1914
5369,5369,6.3,1.233136001306553e-08,1922
5370,5370,5.7,1.233063920149101e-08,1939
5371,5371,5.92,1.232801325979467e-08,1922
5372,5372,5.54,1.2326980085902469e-08,1939
5373,5373,9.1,1.2324318773284714e-08,1923
5374,5374,6.71,1.2323335973127048e-08,1927
5375,5375,13.38,1.2323730662874195e-08,1988
5376,5376,13.38,1.4661365985134671e-09,1988
5377,5377,9.93,1.2323730662874195e-08,1988
5378,5378,9.93,1.4661365985134671e-09,1988
5379,5379,8.94,1.2322656557211343e-08,1913
5380,5380,5.94,1.2318431533022441e-08,1940
5381,5381,6.45,1.2317720763474667e-08,1923
5382,5382,5.53,1.231703110930288e-08,1919
5383,5383,7.66,1.2317844854320097e-08,1919
5384,5384,7.66,3.0807943665735415e-09,1919
5385,5385,3.46,1.2317844854320097e-08,1919
5386,5386,3.46,3.0807943665735415e-09,1919
5387,5387,9.14,1.2315167558435203e-08,1948
5388,5388,6.06,1.2313144606130488e-08,1924
5389,5389,8.97,1.2312167481112287e-08,1926
5390,5390,5.86,1.2311688261310989e-08,1926
5391,5391,6.02,1.1785345309754767e-08,1919
5392,5392,5.53,1.2311469600228573e-08,1939
5393,5393,9.96,1.2312358722550684e-08,1912
5394,5394,8.39,1.2309946534171232e-08,1947
5395,5395,5.71,1.2309469431585475e-08,1922
5396,5396,9.13,1.2310596647095458e-08,1923
5397,5397,5.7,1.2309781157805921e-08,1922
5398,5398,8.89,1.2307326925431647e-08,1926
5399,5399,8.19,1.2308778505455003e-08,1919
5400,5400,6.49,1.2306892835994234e-08,1927
5401,5401,8.53,1.2305207537936033e-08,1947
5402,5402,6.12,1.230241806020917e-08,1920
5403,5403,5.99,1.2302578896030781e-08,1941
5404,5404,6.45,1.2301402628487835e-08,1925
5405,5405,5.78,1.229880831759351e-08,1939
5406,5406,5.79,1.229778352069848e-08,1939
5407,5407,8.15,1.229717750620092e-08,1917
5408,5408,6.06,1.2297236097305992e-08,1907
5409,5409,5.74,1.2295246948180999e-08,1939
5410,5410,10.12,1.229434586958683e-08,1925
5411,5411,6.58,1.2293405401932421e-08,1939
5412,5412,6.31,1.2293136665785333e-08,1941
5413,5413,9.02,1.229156847845492e-08,1923
5414,5414,9.02,3.1708839212055953e-09,1923
5415,5415,8.79,1.2290768933862936e-08,1947
5416,5416,6.7,1.229079753748248e-08,1941
5417,5417,8.27,1.2290522296082414e-08,1900
5418,5418,6.01,1.2289095142720258e-08,1940
5419,5419,5.83,1.2290067122864223e-08,1925
5420,5420,6.01,1.2287119538410328e-08,1926
5421,5421,8.03,1.2288726093474818e-08,1919
5422,5422,6.59,1.2286502829740081e-08,1941
5423,5423,6.48,1.2286284282677908e-08,1922
5424,5424,7.61,1.2285346069887337e-08,1915
5425,5425,5.94,1.2284623493806817e-08,1922
5426,5426,5.97,1.2282715696016174e-08,1922
5427,5427,6.05,1.2282493671509634e-08,1920
5428,5428,8.91,1.228282367704577e-08,1925
5429,5429,8.88,1.228039111425948e-08,1947
5430,5430,8.24,1.2280087435691559e-08,0
5431,5431,8.66,1.227937909455223e-08,1948
5432,5432,6.32,1.2279515444947946e-08,1940
5433,5433,5.69,1.2279677757910885e-08,1925
5434,5434,9.23,1.2279273833599678e-08,1920
5435,5435,8.63,1.2276514697253567e-08,1951
5436,5436,6.39,1.2274352030548112e-08,1922
5437,5437,6.0,1.2274717631561212e-08,1923
5438,5438,6.16,1.2272897344326538e-08,1921
5439,5439,8.34,1.227090874181643e-08,1948
5440,5440,8.34,1.2270602724270275e-08,1919
5441,5441,5.53,1.2269885361713232e-08,1924
5442,5442,6.04,1.2268943658716141e-08,1940
5443,5443,6.26,1.2268322354497998e-08,1939
5444,5444,5.87,1.2267178078350897e-08,1923
5445,5445,9.03,1.2268732928432025e-08,1911
5446,5446,8.91,1.2266842079648587e-08,1918
5447,5447,6.17,1.2263220519202043e-08,1923
5448,5448,5.62,1.2263379261395562e-08,1940
5449,5449,5.62,4.783364931155589e-09,1940
5450,5450,5.93,1.2263379261395562e-08,1940
5451,5451,5.93,4.783364931155589e-09,1940
5452,5452,6.42,1.2262689870342272e-08,1937
5453,5453,8.63,1.2262337602295009e-08,1918
5454,5454,5.79,1.2261942881214132e-08,1939
5455,5455,6.08,1.2262083846162738e-08,1941
5456,5456,6.83,1.2260776412841097e-08,1927
5457,5457,5.84,1.2259144945425537e-08,1922
5458,5458,5.84,2.1782685218114587e-09,1922
5459,5459,8.65,1.2258153937065385e-08,1948
5460,5460,6.4,1.2258258333964161e-08,1914
5461,5461,8.4,1.2257387622826394e-08,1941
5462,5462,5.92,1.2256755130020659e-08,1940
5463,5463,5.75,1.2256266995767264e-08,1923
5464,5464,7.29,1.225612610882283e-08,1925
5465,5465,7.41,1.2256911554789355e-08,1919
5466,5466,7.41,4.6593202434245975e-09,1919
5467,5467,3.38,1.2256911554789355e-08,1919
5468,5468,3.38,4.6593202434245975e-09,1919
5469,5469,6.34,1.2256263268040871e-08,1926
