,label,index,OBJECTID,vintage,idf.kw,FootprintArea.m2,building.area.m2,HEIGHT
309,3,10403,10403,before 1980,SingleFamily-pre-1980,355.4647363763927,360.1733,22.62
310,4,10404,10404,before 1980,SingleFamily-pre-1980,254.06735552285923,258.4478,20.98
311,3,10405,10405,before 1980,SingleFamily-pre-1980,217.90728402239927,240.7968,27.01
312,4,10406,10406,before 1980,SingleFamily-pre-1980,300.46442994795405,322.4559,27.3
313,3,10407,10407,before 1980,SingleFamily-pre-1980,268.5440189377021,305.9197,24.01
314,3,10408,10408,before 1980,SingleFamily-pre-1980,187.51953453926504,237.824,24.89
315,3,10409,10409,before 1980,SingleFamily-pre-1980,344.7428546014502,213.2055,16.4
316,1,10410,10410,before 1980,SingleFamily-pre-1980,397.8218385228688,231.9713,17.23
317,3,10412,10412,before 1980,SingleFamily-pre-1980,304.78048018763053,225.6541,23.24
318,3,10413,10413,before 1980,SingleFamily-pre-1980,214.7961466340842,135.634,12.2
319,0,10414,10414,before 1980,SingleFamily-pre-1980,271.05078044595905,191.0024,14.83
320,3,10415,10415,before 1980,SingleFamily-pre-1980,244.00252015219425,281.7657,15.92
321,2,10416,10416,before 1980,SingleFamily-pre-1980,257.00318725801,163.0395,16.82
322,3,10418,10418,before 1980,SingleFamily-pre-1980,234.4819948421124,230.5778,24.44
323,3,10419,10419,before 1980,SingleFamily-pre-1980,213.26151097583696,135.634,15.89
324,1,1042,1042,before 1980,MultiFamily-pre-1980,149.39238976551957,239.5891,26.45
325,3,10420,10420,before 1980,SingleFamily-pre-1980,518.0736221283762,292.1705,15.53
326,3,10421,10421,before 1980,SingleFamily-pre-1980,296.9839639367433,192.8604,14.66
327,3,10424,10424,before 1980,SingleFamily-pre-1980,321.61611528920065,143.995,17.28
328,2,10425,10425,before 1980,SingleFamily-pre-1980,254.7214184713964,160.3454,13.83
329,2,10428,10428,before 1980,SingleFamily-pre-1980,315.39406080624343,254.1744,22.74
330,2,1043,1043,before 1980,MultiFamily-pre-1980,113.22334620106196,209.3037,23.77
331,3,10432,10432,1981-2008 (2004),SingleFamily-2004,662.357636780557,626.4247,22.88
332,3,10433,10433,1981-2008 (2004),SingleFamily-2004,501.33470746755694,563.6243,29.83
333,3,10434,10434,1981-2008 (2004),SingleFamily-2004,500.5343474212814,584.1552,29.37
334,3,10435,10435,1981-2008 (2004),SingleFamily-2004,467.5796343405656,500.731,22.16
335,3,10437,10437,before 1980,SingleFamily-pre-1980,266.2325351173587,167.7774,15.83
336,3,10438,10438,1981-2008 (2004),SingleFamily-2004,693.4701865550263,587.8712,21.11
337,2,10439,10439,before 1980,SingleFamily-pre-1980,545.0037184024026,357.7579,21.43
338,3,10442,10442,before 1980,SingleFamily-pre-1980,257.19321019401474,154.1211,14.98
339,4,10443,10443,before 1980,SingleFamily-pre-1980,334.62743825847093,188.6799,13.43
340,2,10444,10444,before 1980,SingleFamily-pre-1980,255.9967862610421,300.3457,25.85
341,2,1045,1045,before 1980,MultiFamily-pre-1980,292.00645299148186,555.9136,29.34
342,3,10451,10451,1981-2008 (2004),SingleFamily-2004,689.8677052696174,765.2173,23.37
343,3,10453,10453,before 1980,SingleFamily-pre-1980,315.2495093225149,191.7456,17.98
344,3,10454,10454,before 1980,SingleFamily-pre-1980,293.93549977520115,230.7636,18.13
345,3,10456,10456,before 1980,SingleFamily-pre-1980,224.99262900193537,226.676,22.94
346,3,10457,10457,1981-2008 (2004),SingleFamily-2004,355.9198161745875,261.6993,18.36
347,1,1046,1046,before 1980,SingleFamily-pre-1980,136.61737195714167,123.557,26.16
348,1,10460,10460,before 1980,SingleFamily-pre-1980,251.2800513427204,226.676,23.54
349,3,10461,10461,before 1980,SingleFamily-pre-1980,280.0399903098678,251.3874,27.23
350,2,10462,10462,before 1980,SingleFamily-pre-1980,278.8362068347553,167.7774,13.2
351,3,10463,10463,before 1980,SingleFamily-pre-1980,302.305182117802,135.634,16.93
352,3,10464,10464,before 1980,SingleFamily-pre-1980,250.16347885547785,250.9229,20.94
353,3,10468,10468,before 1980,SingleFamily-pre-1980,284.7268053626662,191.0024,17.58
354,2,10469,10469,before 1980,SingleFamily-pre-1980,218.78278933306223,135.634,16.02
355,3,10470,10470,before 1980,SingleFamily-pre-1980,244.2417028127623,167.7774,15.44
356,2,10471,10471,before 1980,SingleFamily-pre-1980,238.01464543049087,178.8325,28.24
357,3,10472,10472,before 1980,SingleFamily-pre-1980,250.53624626684007,222.8671,24.45
358,3,10474,10474,before 1980,SingleFamily-pre-1980,267.9251360856244,170.3786,19.45
359,3,10475,10475,before 1980,SingleFamily-pre-1980,174.24605833780572,277.5852,25.88
360,2,10476,10476,before 1980,SingleFamily-pre-1980,218.36363382817063,173.2585,19.13
361,3,10477,10477,before 1980,SingleFamily-pre-1980,194.241485984942,278.7929,24.82
362,3,10478,10478,before 1980,SingleFamily-pre-1980,401.1328351550284,339.6424,20.68
363,1,10479,10479,1981-2008 (2004),SingleFamily-2004,450.2682718704186,321.8985,18.16
364,2,1048,1048,1981-2008 (2004),MultiFamily-2004,97.01744542164349,156.2578,21.8
365,0,10480,10480,1981-2008 (2004),SingleFamily-2004,270.12321457077223,311.8653,27.52
366,3,10481,10481,1981-2008 (2004),SingleFamily-2004,511.9694282942624,441.9253,8.21
367,0,10483,10483,before 1980,SingleFamily-pre-1980,294.67293909473324,187.2864,14.45
368,3,10484,10484,before 1980,SingleFamily-pre-1980,303.94671335389086,187.2864,14.48
369,0,10485,10485,before 1980,SingleFamily-pre-1980,354.1504483658349,307.7777,22.84
370,4,10486,10486,before 1980,SingleFamily-pre-1980,188.94126834629333,197.6912,23.3
371,0,10487,10487,before 1980,SingleFamily-pre-1980,256.3050308740162,159.4164,13.76
372,3,10488,10488,before 1980,SingleFamily-pre-1980,169.19931733199746,112.6877,13.69
373,3,10489,10489,before 1980,SingleFamily-pre-1980,168.58428122008928,129.3168,14.02
374,3,10490,10490,before 1980,MultiFamily-pre-1980,109.81971190403488,98.6598,10.37
375,0,10491,10491,before 1980,SingleFamily-pre-1980,107.98340388857494,104.5125,12.35
376,2,10493,10493,1981-2008 (2004),SingleFamily-2004,113.69167263647076,564.9249,
377,4,10496,10496,1981-2008 (2004),SingleFamily-2004,687.5867556576355,659.1255,20.72
378,3,10497,10497,before 1980,SingleFamily-pre-1980,448.3288071100295,392.6883,25.01
379,3,10498,10498,before 1980,SingleFamily-pre-1980,340.25822150503154,325.5216,24.88
380,3,10499,10499,1981-2008 (2004),SingleFamily-2004,369.8767697817754,451.3082,22.08
381,1,1050,1050,before 1980,SingleFamily-pre-1980,432.4148508788256,722.6691,33.74
382,3,10502,10502,before 1980,SingleFamily-pre-1980,278.46094867844243,172.6082,14.82
383,3,10503,10503,before 1980,SingleFamily-pre-1980,258.423220391331,92.2497,11.43
384,3,10506,10506,before 1980,SingleFamily-pre-1980,407.0237087534782,235.966,16.45
385,0,10507,10507,1981-2008 (2004),SingleFamily-2004,223.2921464234059,318.4612,25.88
386,0,10508,10508,1981-2008 (2004),SingleFamily-2004,231.91722879439152,297.9303,20.69
387,3,10509,10509,before 1980,SingleFamily-pre-1980,130.53610550217522,170.936,24.91
388,4,10510,10510,before 1980,SingleFamily-pre-1980,244.637004439952,169.8212,17.06
389,2,10511,10511,before 1980,SingleFamily-pre-1980,357.35367502910395,255.9395,21.2
390,2,10512,10512,before 1980,SingleFamily-pre-1980,249.37146062749235,161.0886,14.29
391,4,10513,10513,before 1980,SingleFamily-pre-1980,289.168960378649,192.4888,15.57
392,1,10515,10515,1981-2008 (2004),SingleFamily-2004,380.21752250992,506.3979,26.08
393,3,10516,10516,before 1980,SingleFamily-pre-1980,299.3495438376126,175.581,15.4
394,1,10517,10517,before 1980,SingleFamily-pre-1980,268.1263400885889,168.7064,16.76
395,2,10518,10518,before 1980,SingleFamily-pre-1980,212.7332015416717,136.7488,15.65
396,1,10519,10519,before 1980,SingleFamily-pre-1980,311.2665289051843,175.581,16.05
397,3,10520,10520,before 1980,SingleFamily-pre-1980,292.66862218102574,190.6308,16.15
398,3,10521,10521,before 1980,SingleFamily-pre-1980,398.3876507328826,257.5188,21.42
399,3,10522,10522,before 1980,SingleFamily-pre-1980,300.27677094768256,187.2864,13.25
400,3,10523,10523,before 1980,SingleFamily-pre-1980,246.6268117938082,237.0808,17.12
401,1,10524,10524,before 1980,SingleFamily-pre-1980,188.2454903810893,161.9247,24.43
402,3,10525,10525,before 1980,MultiFamily-pre-1980,67.62692166091,172.794,12.31
403,3,10532,10532,before 1980,MultiFamily-pre-1980,136.27352712631165,188.7728,17.37
404,2,10533,10533,1981-2008 (2004),SingleFamily-2004,321.7398989453001,202.0575,16.66
405,0,10534,10534,before 1980,SingleFamily-pre-1980,271.9395654853306,142.137,12.19
406,3,10537,10537,before 1980,SingleFamily-pre-1980,245.32749657451268,168.2419,8.97
407,1,1054,1054,before 1980,SingleFamily-pre-1980,82.786900025258,111.8516,20.92
408,0,10540,10540,before 1980,SingleFamily-pre-1980,220.559635825438,234.2009,16.04
409,0,10541,10541,before 1980,MultiFamily-pre-1980,328.11172188766454,458.1828,25.32
410,0,10543,10543,before 1980,MultiFamily-pre-1980,359.7975728578045,544.9514,19.95
411,4,10545,10545,before 1980,SingleFamily-pre-1980,157.48032188497555,178.368,25.81
412,4,10546,10546,1981-2008 (2004),SingleFamily-2004,203.39629796047944,144.3666,19.09
413,4,10547,10547,before 1980,SingleFamily-pre-1980,240.5791465044375,162.8537,18.61
414,0,10548,10548,before 1980,SingleFamily-pre-1980,173.8086073544427,94.758,14.17
415,4,10549,10549,before 1980,MultiFamily-pre-1980,254.5618028521802,104.7912,16.86
416,2,1055,1055,before 1980,MultiFamily-pre-1980,141.59368917929766,118.1688,23.68
417,3,10550,10550,before 1980,SingleFamily-pre-1980,111.61021648800444,90.0201,16.9
418,3,10551,10551,before 1980,SingleFamily-pre-1980,292.56859050215485,188.0296,15.46
419,3,10552,10552,before 1980,SingleFamily-pre-1980,90.03758028432519,80.2656,16.44
420,3,10553,10553,before 1980,MultiFamily-pre-1980,138.29959657193544,225.9328,17.71
421,3,10556,10556,before 1980,SingleFamily-pre-1980,199.40301541912763,281.8586,22.18
422,1,1056,1056,1981-2008 (2004),MultiFamily-2004,145.2397896518992,222.3097,23.69
423,3,10560,10560,before 1980,MultiFamily-pre-1980,300.27607520075384,217.7576,29.69
424,3,10561,10561,before 1980,SingleFamily-pre-1980,226.6846588567924,223.5174,19.38
425,3,10562,10562,before 1980,SingleFamily-pre-1980,221.07051530700224,221.4736,21.56
426,2,10563,10563,before 1980,SingleFamily-pre-1980,289.2954629816482,223.5174,18.98
427,3,10564,10564,before 1980,SingleFamily-pre-1980,266.317406781655,168.6135,17.19
428,3,10565,10565,before 1980,SingleFamily-pre-1980,237.2404286907648,223.5174,23.55
429,2,10568,10568,before 1980,SingleFamily-pre-1980,108.64596420975988,170.007,20.08
430,4,10576,10576,before 1980,SingleFamily-pre-1980,329.9549963616279,335.4619,22.01
431,1,10578,10578,before 1980,SingleFamily-pre-1980,416.7650749077741,287.061,23.66
432,3,10579,10579,before 1980,SingleFamily-pre-1980,243.5864178581844,181.2479,18.08
433,2,1058,1058,1981-2008 (2004),SingleFamily-2004,71.22736065802115,115.7534,22.35
434,3,10581,10581,before 1980,SingleFamily-pre-1980,253.5817756141408,189.6089,21.21
435,1,10583,10583,before 1980,SingleFamily-pre-1980,308.1246043251649,175.6739,14.73
436,1,10587,10587,before 1980,MultiFamily-pre-1980,110.7299054407484,300.067,11.7
437,1,10589,10589,before 1980,MultiFamily-pre-1980,226.41164555904768,176.51,18.33
438,2,1059,1059,before 1980,SingleFamily-pre-1980,67.07670531008422,57.9696,12.59
439,0,10590,10590,before 1980,MultiFamily-pre-1980,93.74738991147008,240.7968,12.3
440,0,10591,10591,before 1980,MultiFamily-pre-1980,750.9696084835948,599.0192,14.91
441,3,10593,10593,before 1980,SingleFamily-pre-1980,85.4637081327044,83.0526,13.03
442,1,10594,10594,before 1980,SingleFamily-pre-1980,178.0393299466071,109.3433,16.5
443,3,10595,10595,before 1980,SingleFamily-pre-1980,184.32849446282347,97.7308,16.1
444,3,10596,10596,before 1980,SingleFamily-pre-1980,158.7141733891305,94.9438,16.58
445,4,10597,10597,before 1980,SingleFamily-pre-1980,166.6828660140001,94.9438,14.13
446,4,10598,10598,1981-2008 (2004),SingleFamily-2004,216.68300265630657,147.8039,15.25
447,3,10599,10599,before 1980,SingleFamily-pre-1980,163.23409559919816,102.5616,15.68
448,3,10601,10601,before 1980,SingleFamily-pre-1980,150.62177069864654,100.7036,18.16
449,3,10602,10602,before 1980,SingleFamily-pre-1980,108.89161373140809,88.6266,16.9
450,4,10603,10603,before 1980,SingleFamily-pre-1980,144.57213936787917,234.8512,27.18
451,1,10604,10604,before 1980,SingleFamily-pre-1980,207.7733718462772,186.6361,22.84
452,3,10605,10605,before 1980,SingleFamily-pre-1980,432.89207922384696,242.0045,20.33
453,3,10608,10608,before 1980,SingleFamily-pre-1980,370.8540907084114,184.5923,17.73
454,4,10609,10609,before 1980,SingleFamily-pre-1980,277.16170420975914,163.4111,15.43
455,3,10610,10610,before 1980,SingleFamily-pre-1980,274.3234476994804,132.2896,16.54
456,3,10611,10611,before 1980,SingleFamily-pre-1980,323.3380723175265,191.1882,15.48
457,3,10612,10612,before 1980,SingleFamily-pre-1980,166.82687174798772,129.5955,16.59
458,3,10614,10614,before 1980,SingleFamily-pre-1980,301.40745484623994,186.729,13.55
459,3,10615,10615,before 1980,SingleFamily-pre-1980,274.7325495404572,157.001,18.36
460,3,10616,10616,before 1980,SingleFamily-pre-1980,161.7098049108614,129.5955,13.81
461,3,10617,10617,before 1980,SingleFamily-pre-1980,273.4548388277765,170.2857,15.38
462,3,10618,10618,before 1980,SingleFamily-pre-1980,270.70416148001874,175.581,15.1
463,1,1062,1062,before 1980,SingleFamily-pre-1980,98.81533809557796,97.2663,15.41
464,2,10622,10622,before 1980,SingleFamily-pre-1980,138.86186018735904,111.2013,8.33
465,3,10625,10625,1981-2008 (2004),SingleFamily-2004,257.5595285539298,503.518,26.23
466,3,10626,10626,before 1980,SingleFamily-pre-1980,219.5361124853227,181.2479,19.41
467,3,10627,10627,before 1980,SingleFamily-pre-1980,290.29555028243334,180.226,13.54
468,3,10628,10628,before 1980,SingleFamily-pre-1980,248.15147547173805,145.2027,17.46
469,0,10629,10629,before 1980,SingleFamily-pre-1980,248.9184363442573,215.3422,22.9
470,1,1063,1063,1981-2008 (2004),SingleFamily-2004,420.4233670763873,848.5486,34.8
471,0,10630,10630,before 1980,SingleFamily-pre-1980,266.6766123458163,168.7064,15.91
472,0,10631,10631,before 1980,SingleFamily-pre-1980,239.9408624550012,196.1119,16.74
473,0,10634,10634,before 1980,SingleFamily-pre-1980,542.3192626380993,333.6039,14.24
474,4,10636,10636,before 1980,SingleFamily-pre-1980,155.5671950497424,119.4694,15.94
475,1,10637,10637,before 1980,SingleFamily-pre-1980,355.0474243064206,184.871,18.75
476,4,10638,10638,1981-2008 (2004),SingleFamily-2004,378.50769375813934,408.9458,21.09
477,3,10639,10639,before 1980,SingleFamily-pre-1980,604.7268255455842,384.606,23.25
478,1,10640,10640,before 1980,SingleFamily-pre-1980,235.0315384965436,197.5983,17.44
479,3,10641,10641,1981-2008 (2004),SingleFamily-2004,353.5537510930474,367.2337,30.73
480,3,10642,10642,1981-2008 (2004),SingleFamily-2004,420.2946255055158,472.3036,22.01
481,1,10643,10643,before 1980,SingleFamily-pre-1980,262.4697375044727,168.7064,16.34
482,4,10645,10645,before 1980,MultiFamily-pre-1980,87.50254084603334,222.8671,14.53
483,3,10646,10646,before 1980,SingleFamily-pre-1980,124.86073556112385,107.8569,18.02
484,3,10648,10648,before 1980,MultiFamily-pre-1980,37.853111340213765,262.9999,9.92
485,3,10649,10649,before 1980,SingleFamily-pre-1980,271.39232528515464,187.2864,15.98
486,0,10651,10651,before 1980,SingleFamily-pre-1980,240.8378682345351,159.5093,15.77
487,0,10653,10653,before 1980,SingleFamily-pre-1980,210.1948689162864,124.5789,14.87
488,3,10654,10654,before 1980,SingleFamily-pre-1980,173.65261544430078,106.1847,14.67
489,2,10655,10655,before 1980,SingleFamily-pre-1980,316.57038539446535,165.362,16.01
490,3,10656,10656,before 1980,SingleFamily-pre-1980,285.2470998950595,187.8438,16.38
491,3,10657,10657,before 1980,SingleFamily-pre-1980,268.199044651896,165.362,15.55
492,3,10658,10658,before 1980,SingleFamily-pre-1980,253.0093276543172,159.4164,16.79
493,3,10659,10659,before 1980,SingleFamily-pre-1980,310.92957801347774,230.7636,16.67
494,2,10660,10660,before 1980,SingleFamily-pre-1980,277.0714942937436,191.0024,16.82
495,4,10661,10661,before 1980,SingleFamily-pre-1980,506.4732426818149,304.4333,17.86
496,4,10662,10662,before 1980,SingleFamily-pre-1980,290.8286951820036,224.9109,20.4
497,3,10663,10663,before 1980,SingleFamily-pre-1980,200.95051784165457,165.9194,27.26
498,3,10664,10664,before 1980,SingleFamily-pre-1980,278.38234882050534,178.9254,16.43
499,2,10665,10665,before 1980,SingleFamily-pre-1980,259.6064530363894,134.1476,13.82
500,4,10666,10666,before 1980,SingleFamily-pre-1980,206.83162229449337,216.457,24.01
501,0,10667,10667,before 1980,SingleFamily-pre-1980,220.2696261958428,226.676,22.45
502,3,10670,10670,before 1980,SingleFamily-pre-1980,215.08267146436395,135.634,17.19
503,3,10671,10671,before 1980,SingleFamily-pre-1980,214.4826749707892,197.6912,26.63
504,3,10672,10672,before 1980,SingleFamily-pre-1980,236.85758025155823,142.9731,16.83
505,3,10673,10673,before 1980,SingleFamily-pre-1980,226.44292650511923,230.5778,27.81
506,2,10674,10674,before 1980,SingleFamily-pre-1980,217.3227927494543,135.634,14.38
507,3,10675,10675,before 1980,SingleFamily-pre-1980,267.15458512612594,174.3733,16.25
508,3,10676,10676,before 1980,SingleFamily-pre-1980,282.1644254384809,230.7636,20.26
509,1,10677,10677,before 1980,SingleFamily-pre-1980,223.80743368216065,226.676,24.36
510,3,10678,10678,before 1980,SingleFamily-pre-1980,254.8293132675296,167.7774,14.86
511,1,10679,10679,before 1980,SingleFamily-pre-1980,267.43413454692745,165.362,13.5
512,3,10681,10681,before 1980,SingleFamily-pre-1980,287.184158538438,280.4651,22.19
513,4,10682,10682,before 1980,SingleFamily-pre-1980,253.90645293128668,202.8936,23.26
514,3,10683,10683,1981-2008 (2004),SingleFamily-2004,481.5660811775836,426.411,23.0
515,1,10684,10684,before 1980,SingleFamily-pre-1980,511.0357508370259,394.9179,23.27
516,3,10685,10685,before 1980,SingleFamily-pre-1980,195.83475914124503,137.7707,19.3
517,4,10686,10686,before 1980,SingleFamily-pre-1980,228.7766684907661,190.0734,12.07
518,3,10687,10687,1981-2008 (2004),SingleFamily-2004,737.3137244435732,1120.4669,29.99
519,1,1069,1069,before 1980,SingleFamily-pre-1980,240.16358586270968,225.9328,29.28
520,3,10690,10690,before 1980,SingleFamily-pre-1980,375.70273257122017,243.4909,17.51
521,1,10691,10691,before 1980,SingleFamily-pre-1980,331.5535629880292,177.9964,13.0
522,3,10693,10693,before 1980,SingleFamily-pre-1980,287.0388845813139,159.4164,15.88
523,2,10695,10695,before 1980,SingleFamily-pre-1980,308.854998546456,187.2864,16.93
524,3,10699,10699,before 1980,SingleFamily-pre-1980,300.09126246241243,187.2864,15.96
525,2,107,107,1981-2008 (2004),SingleFamily-2004,329.50609730346656,397.9836,23.76
526,2,10704,10704,before 1980,SingleFamily-pre-1980,124.24071477652932,72.462,11.32
527,4,10706,10706,before 1980,SingleFamily-pre-1980,153.23766000417325,162.1105,17.19
528,0,10708,10708,before 1980,MultiFamily-pre-1980,105.20204279656284,96.0586,9.73
529,2,10710,10710,1981-2008 (2004),MultiFamily-2004,224.1428296719913,234.108,22.71
